# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors (loadings 0.75) plus a rare
#   binary outcome generated from a logistic model on the latent values
# outcome coefficients: 0.6, 0.4, -0.3, -0.25; marginal rate 0.005
# n = 25000, seed = 424242
# 'true_probability' is the generating probability for each row. It does
#   not exist in real data and is present only to make calibration error
#   separable from outcome noise.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable,true_probability
-1.07049,-0.459496,-1.39349,-0.246203,-1.44658,-1.16693,0.760758,1.96976,1.44591,-0.436663,0.0772657,0.32038,0,0.000825928
0.457946,0.694234,1.47941,0.437324,-0.406802,0.72439,0.230651,1.68248,0.987522,0.396421,0.921878,-1.36788,0,0.00318602
1.0389,1.55892,1.68407,1.1517,0.400876,-0.226604,1.07509,1.51766,1.31371,0.969863,0.822514,-0.00524511,0,0.00598363
1.89127,0.510816,-0.183508,0.378517,-0.948361,-0.978435,-0.303942,-0.991729,-0.919686,-0.959162,-0.522253,-0.894677,0,0.0100567
0.584104,-0.209916,0.509076,-0.0403135,-0.458181,0.714142,-1.6954,-2.26661,-2.63985,-0.568233,-1.29932,-0.2847,0,0.0126896
-1.13853,-0.706838,-0.412669,-1.32837,-0.315246,-0.0532157,0.0342337,0.899844,0.385149,0.714332,0.398319,1.19019,0,0.00114356
-0.594453,-0.0764285,-0.162675,-0.13399,-0.221259,-0.683831,-0.00147481,-0.648685,-1.23169,-1.68309,-1.07909,-1.45783,0,0.00510762
-0.0662325,-0.37016,-0.5796,-0.547202,0.271814,-1.81707,-0.316786,0.181625,1.03022,-1.21924,-0.863364,-0.702022,0,0.00213291
-0.10539,-0.0612514,-0.972063,-0.550393,0.169727,-0.38096,-1.35487,-0.377729,0.988966,0.641023,0.568926,0.703693,0,0.00160986
-0.553687,1.57426,1.07215,-0.217295,0.0858452,-0.614523,0.399404,0.507876,0.809669,-0.682812,-0.880105,-0.374366,0,0.00342952
-0.394611,1.10231,-0.215455,0.429095,0.381237,0.253079,-0.231519,0.407706,1.37045,0.623301,-0.0328062,0.0100536,0,0.00280011
-0.596458,-0.760483,-0.370644,-0.0985286,-0.22953,0.454816,1.16489,-0.187564,0.836867,-0.455404,-0.647865,-0.391419,0,0.00197031
-0.400702,-0.77724,-0.569134,1.3848,0.095136,1.62835,0.150658,-1.85717,-0.476274,1.01838,0.278025,0.569907,0,0.00380668
1.26972,1.06231,0.307041,1.06513,-0.186894,0.914779,-0.295376,-0.852907,-1.35947,0.907438,0.82225,1.17106,0,0.0151347
0.616429,1.01903,1.81718,1.06533,0.0365195,-0.652224,0.220164,-1.16655,0.957804,1.7646,0.0479446,0.748196,0,0.00711679
-0.772062,0.242282,0.583441,0.883063,-0.268069,0.618439,1.89132,-0.663704,-1.10642,0.114446,-0.146135,0.948012,0,0.00674954
1.0586,1.61622,0.416358,1.66824,1.10328,1.60174,-0.79792,-0.555026,0.966138,-1.0021,-0.235084,-0.0752797,0,0.0138789
0.863984,0.647441,0.209638,1.52383,1.29077,0.967804,0.137099,0.456419,0.313268,0.470556,1.65096,0.816856,0,0.00345064
-0.0862029,-0.830039,-0.87881,0.365441,-1.37275,-0.257962,-0.6246,-0.484204,-0.844957,0.970153,0.69998,0.23784,0,0.00450985
0.687306,0.59065,-0.0647485,-1.33454,-0.539369,-1.06574,-1.30505,-0.0335249,0.842333,0.799086,1.08027,0.40474,0,0.00185681
0.0122412,-0.582753,-0.919576,-1.27308,-1.56368,-1.02239,-0.967437,-1.51124,-1.48529,-1.57667,-0.412213,-0.746992,0,0.00496956
2.28411,1.08615,1.14849,0.592572,1.39073,0.348843,-0.576177,0.57429,1.31337,0.41391,0.896557,0.960041,0,0.0123369
-0.321865,-0.281885,-0.888993,-1.85466,-1.98949,-1.37095,0.435833,-0.113363,-0.416124,0.613014,0.727419,0.467181,0,0.000987336
0.874893,1.11951,1.27551,-1.73727,-1.2699,0.0143977,-0.230138,0.232937,-1.33418,-0.911724,-0.640887,-1.91443,0,0.0083455
-2.1301,-0.201123,-1.68763,-0.596773,0.465997,0.425045,-0.150167,0.0230271,-0.0946722,-0.217488,-0.258048,0.136262,0,0.00237334
0.687946,1.24947,2.71991,-1.50328,0.508427,-0.596057,-0.235387,0.0658877,-0.257352,0.188025,-0.359735,1.3225,0,0.00695496
0.779117,0.485647,0.789919,0.592999,1.24516,0.825274,-0.225067,-1.14915,1.77104,1.34702,-0.0932934,1.01492,0,0.00416391
-1.21189,-1.33715,-1.50867,-0.844086,-1.27437,-0.391549,-1.08681,-0.872225,-1.53417,-1.11386,-1.14658,0.224659,0,0.00145318
0.891755,1.04303,0.207946,-1.06299,0.380229,-0.421226,2.14199,0.142622,1.33503,1.00212,0.342992,-0.697793,0,0.00321962
0.403918,0.0224419,-0.565647,0.74175,-0.668027,-0.339065,-0.537105,0.469076,-1.02594,-0.869209,-1.55237,-0.8144,0,0.00386457
0.226599,0.944671,0.195625,1.56373,3.30954,1.79779,1.82564,0.892533,2.02646,0.461334,0.238501,-1.05578,0,0.0127155
0.979816,-0.806489,-0.21713,-0.347847,-0.911738,-0.177853,-0.311607,0.432987,0.0498336,0.727479,1.35912,0.572156,0,0.00414726
-0.261414,0.872578,-1.45088,1.43327,1.47374,1.17326,-1.16497,-0.997047,-1.01435,0.8134,0.949165,0.399501,0,0.00873582
1.95695,0.762177,1.14225,-0.238919,1.28959,-0.55604,-2.11062,-0.403364,-1.31186,-0.00854663,0.258201,-0.766385,0,0.0108742
2.5092,2.31922,2.74229,2.16717,2.1836,1.52367,0.587974,-0.217628,0.103589,2.45873,2.43032,2.32019,0,0.0219163
-0.505506,-1.46928,-0.960021,0.418049,-0.00762906,-0.526722,-0.370444,0.895147,0.103664,-0.580801,0.951776,-0.31412,0,0.00217319
0.378786,-0.5918,0.500094,0.672716,1.15337,1.0244,0.524103,1.28121,0.472969,-0.0491303,-0.128873,-1.07715,0,0.00556926
0.800302,0.429231,1.21857,-1.14071,-0.570591,-0.304339,0.188824,-0.474873,-0.48066,-1.0388,-0.595899,-0.605126,0,0.0042966
-0.626041,-0.52859,0.584656,-1.41907,0.300573,-0.274067,0.253889,0.315558,0.448551,-1.2653,-1.3776,0.0647387,0,0.00379096
0.106508,1.54269,0.439227,0.363054,1.59635,1.43546,0.80689,-0.752685,-0.22474,1.27662,0.563831,-0.117886,0,0.00753408
-2.10798,-1.11665,-2.28203,0.785406,0.783269,-0.195192,0.772053,-0.72998,-1.13873,-0.0416942,0.369307,-0.020226,0,0.000773009
-0.650991,-0.93584,-0.0990726,0.346583,0.326361,-1.18761,-0.35431,-0.315964,-0.336645,1.46078,1.53178,0.780831,0,0.00206736
-0.477202,-0.88332,-0.707282,0.870938,-1.95988,-0.301638,-1.98225,-0.787549,-1.19221,-1.94736,-0.662388,-0.572699,0,0.0048091
0.134532,-0.0564315,1.30458,0.779972,1.38232,1.53171,-1.07201,-0.882478,-1.59806,-0.376464,-0.613719,-0.0581819,0,0.00648697
-0.40333,-0.212528,1.06118,1.60412,-0.732933,0.332359,0.308896,0.835086,0.767171,1.02147,0.00143893,-0.643123,0,0.00286548
2.13546,1.19707,1.44662,-0.00122756,0.149635,0.710771,0.0249019,1.39616,0.105663,1.15548,1.50334,0.28408,0,0.013293
0.310938,-0.0628919,0.262867,-0.849456,-1.06676,0.64857,-1.59845,-2.15198,-1.96901,0.642673,-1.11371,-0.943513,0,0.00569039
1.15028,-0.342813,0.385516,-1.08914,-0.31149,0.216377,-1.13627,-1.31823,-0.890785,0.110423,-0.582479,0.43956,0,0.00393567
-0.532537,-1.45274,-1.47802,0.291839,-1.76002,-2.62563,-2.70001,-1.25362,-1.56656,0.151894,-1.3764,-1.2621,0,0.00222531
0.0742659,0.974691,1.05989,-1.38294,-0.821305,-0.250075,0.179661,-1.12509,-0.589243,-0.705442,-1.24222,0.506792,0,0.00459137
-0.835466,-1.11591,-1.38539,-0.150997,-1.32739,-0.664492,-0.324423,0.665444,-0.777802,-1.07766,-0.778337,-0.989599,0,0.00197415
-1.24836,-0.943274,-0.613198,-0.796015,-1.72275,-1.05331,-0.245506,0.141927,2.63326,0.0402128,-0.0960271,-0.5378,0,0.00205875
0.469013,0.42616,1.12275,0.204142,-0.298232,0.0526772,-1.53044,-0.425055,-0.0113013,-0.376741,-1.21593,-0.884774,0,0.00478616
0.0896268,-0.0430065,0.0278703,0.399562,1.65257,-0.128396,0.605249,0.579373,-0.34113,-0.326793,-0.976459,0.0772542,0,0.0024467
-0.547555,1.36196,1.45051,-0.211459,0.522891,0.0578809,-0.710737,0.0477325,1.6309,1.10949,0.486605,-0.277052,0,0.00650952
0.44845,0.241571,0.613705,-0.0635541,-1.15885,0.00131141,-1.0089,-0.94312,0.472074,1.33137,1.33021,1.44897,0,0.0038541
-1.17938,-0.34892,-0.146092,0.45714,0.583572,-0.267404,0.609,0.294412,-0.310669,-1.29368,0.0366093,0.388688,0,0.00487778
0.265801,1.53674,0.34658,1.02037,2.13535,0.494077,-0.198949,1.79302,1.00726,0.698963,2.11313,1.2933,0,0.00426457
-1.12155,-1.57314,-0.371276,-0.821149,-0.190514,-0.894444,-1.75652,-1.84913,-1.9474,0.0606964,-0.25249,-0.225834,0,0.00280625
-0.489347,-1.71108,0.935162,0.508387,-0.744955,0.294799,-0.870218,-1.44261,-1.72419,-0.269626,0.999932,0.978658,0,0.00363574
-0.38355,0.621091,-0.641053,-0.60575,1.60119,-0.964984,0.0489068,0.441345,-0.311614,0.808374,-0.122023,-1.79695,0,0.00542896
0.500066,-1.00031,-0.251577,-0.522224,-1.16516,-0.316647,-1.16739,0.0248164,0.615878,0.598658,0.534951,-0.655234,0,0.00344962
0.146379,-0.536892,-0.890355,-0.838681,-0.784055,0.29609,-1.57411,0.561433,0.182229,-0.710404,0.326159,0.11459,0,0.00222088
-0.418344,-1.28203,1.12375,0.334128,1.39902,0.16684,-1.36282,-0.245629,-1.89123,-1.61489,-1.38477,-1.23358,0,0.00507359
-0.0604481,0.642755,-0.0968882,-0.414599,0.0319287,-0.29511,1.84162,1.68355,0.563158,1.10075,0.915136,0.278554,0,0.00541285
0.55999,2.03422,1.33196,0.0676169,0.673448,-0.619592,0.346317,0.341674,0.0452644,-0.903059,-0.373538,0.566016,0,0.0102762
1.11887,0.833294,-0.35675,-0.508602,-0.0956371,0.251068,-1.49537,-1.25334,-1.68444,0.305525,-0.046457,-0.791163,0,0.00665747
-1.0609,-1.36136,-0.877057,0.962508,0.200596,-0.00490758,2.31091,1.39073,-0.0619011,0.701037,1.29928,-0.203179,0,0.000913943
-0.40485,-0.816845,-0.391148,-1.91748,-1.78817,-0.155211,-0.569224,-1.47591,-0.632355,-1.42162,-1.05543,-1.03718,0,0.00414756
0.0707395,-0.847154,0.817392,-0.766387,-0.858466,-0.987819,0.911351,1.14346,1.74201,-0.486064,1.24102,0.119811,0,0.00111299
-0.415817,-1.03103,-0.536102,0.596074,0.532563,-1.17566,-0.155803,1.10657,0.393144,-0.953668,-2.54783,-2.03787,0,0.00686106
-0.081527,-0.22693,-0.777639,0.197855,0.0264666,-0.460119,0.763853,1.58493,-0.935009,0.739252,1.1946,2.22157,0,0.00238967
0.280952,0.163107,1.14428,0.401997,0.557902,-0.929784,-0.036749,0.0975566,-0.378444,-0.456555,1.1231,0.942506,0,0.00354887
-0.154071,0.294579,-0.375877,-0.712245,0.254222,0.0206281,1.21616,0.709229,0.212293,1.31711,0.482392,0.553568,0,0.00183033
1.31476,0.91905,0.400223,0.429938,0.691869,-0.792556,1.49697,0.459119,1.6377,0.771912,0.0520478,-0.222336,0,0.0064395
-0.734582,-1.67455,-1.30781,-0.201467,0.03109,0.481183,0.687309,1.42772,0.25477,-1.5633,0.224294,-1.24628,0,0.00173667
-1.65294,0.736265,-0.290434,-0.404005,-0.974092,-0.0633385,-0.958118,0.129138,-1.35558,0.769359,0.800057,1.00343,0,0.00230592
-0.186282,0.536821,1.4322,-0.721182,-1.0201,-1.02121,0.718533,-1.27325,-0.0918739,-0.977206,-0.10191,-0.465396,0,0.00405502
-0.30568,1.04529,0.855153,0.314517,-0.642356,0.449171,-0.626513,-2.01335,-1.14299,-1.35978,0.404839,-0.0693609,0,0.0121156
-1.42805,-1.10003,-0.982717,0.204369,0.794565,0.0689256,0.861461,1.05966,-0.0200913,-2.25433,-1.89227,-0.196692,0,0.00255577
-1.12091,-0.30836,-0.199011,0.285024,2.11206,0.282087,0.613734,1.48471,0.388629,0.159552,1.31889,-0.831014,0,0.00417641
-1.16967,-0.5634,-0.287489,-0.941842,-0.339409,0.174902,0.392763,0.306503,0.710335,1.32496,1.06791,0.491184,0,0.00112384
1.31554,1.40207,0.368194,-0.711993,1.91766,0.396862,1.22359,0.153749,0.233343,-1.09099,-0.315337,0.653322,0,0.0114883
1.18672,0.0552899,1.32151,1.7822,0.930248,1.44203,2.0169,-0.0256332,1.56086,0.4943,0.201744,-0.218803,0,0.00851436
1.46248,0.963305,1.19457,0.113396,-0.471148,-0.148301,1.72199,2.96487,2.08741,0.492216,-0.135572,0.368678,0,0.00324895
-0.250774,-0.756826,0.393919,-0.900721,-0.377724,-0.211591,-0.0706649,-0.491872,0.677075,-0.471156,-0.0434627,-0.468158,0,0.00360605
1.15087,1.75389,1.04042,1.14302,1.11926,0.762757,-0.139696,1.37794,1.07921,2.3872,1.6057,1.36251,0,0.00517207
1.91338,0.765685,0.137159,0.997922,0.685039,-0.759465,-0.0313996,0.146341,-0.968309,-0.132051,-0.251644,-0.517453,0,0.00606442
0.245178,-0.937325,-0.498832,0.391277,-0.200462,-0.547405,0.160249,-0.708384,-0.193484,-1.63767,-2.26634,-0.930036,0,0.00412309
-0.337383,-0.637273,-0.854521,-1.0162,-1.34417,-0.283341,0.944198,0.592002,-0.413493,0.4395,0.613016,0.940169,0,0.000932969
0.331131,0.171033,0.0296698,0.613254,0.892092,0.91858,0.0741087,-0.275154,0.615475,0.825531,1.2458,0.290917,0,0.00403483
0.182579,0.101207,0.0115852,0.185238,-0.790466,-0.0528015,-0.703498,-0.179934,-0.835827,1.23339,0.808524,-0.0569182,0,0.00214895
-0.0394783,0.437763,-0.555696,-0.0326897,-0.182176,-0.238073,0.887291,1.43912,1.80027,0.962156,1.85018,0.695563,0,0.00191333
1.06566,0.871469,-0.666234,-1.59766,-1.54768,-0.0743705,-1.27219,0.49739,-0.356846,-0.750711,-2.07951,-0.532156,0,0.00401064
-0.502918,-1.19572,-0.32676,1.07125,1.08461,-0.0872329,1.00622,0.078066,-0.0767927,0.253455,-0.0214143,-0.97108,0,0.00465033
1.18078,0.940269,1.94542,-0.276143,1.01685,0.175648,-1.67398,-1.92049,-0.684246,0.698673,-0.00708481,-1.44094,0,0.029079
1.20058,0.618388,1.208,-0.568467,0.842445,0.524605,-0.20011,-0.395493,0.527093,0.503118,0.34574,-0.331291,0,0.00978879
0.249134,0.417649,1.13075,0.384266,-0.202087,1.33313,-1.21113,0.0879732,0.15396,0.172076,0.787263,0.283455,0,0.00543729
-1.78034,-2.1395,-0.57016,-0.225408,0.904768,-0.471484,0.0518594,-0.321427,-0.3862,0.276382,1.15789,0.9455,0,0.000684157
0.902864,0.313362,1.52101,0.490971,1.38649,1.84038,0.901165,0.167554,0.347555,0.605465,0.13864,0.507986,0,0.00956263
-2.12791,-0.270907,-0.199298,-0.0553907,-0.949527,0.296164,-0.303149,-0.354384,-1.10029,-1.61552,-0.40226,-0.93547,0,0.00345779
0.711514,-1.04072,0.0621365,-1.60091,-1.08374,-2.21709,-0.977813,-0.997628,0.499896,-2.60459,-2.37176,-1.5003,0,0.00429468
1.56362,2.30437,1.07722,0.73583,0.995279,1.88615,2.04137,2.38105,3.29107,-0.0171097,0.668409,0.20399,0,0.0170293
-0.0143228,1.66721,0.830575,-0.14124,0.208275,0.88826,0.219097,0.242087,-0.614744,-0.17076,-0.27163,-0.433996,0,0.00425432
0.739075,0.437653,1.02671,0.440832,-0.139866,0.437702,-0.545249,0.177835,0.865269,-0.241202,0.966052,-0.662684,0,0.00275554
1.34243,0.515918,-0.617121,-0.610754,0.699188,1.6197,-0.167013,-0.483877,0.343998,0.904093,-0.445303,0.208284,0,0.00630272
-0.872599,0.242328,-1.36764,0.669148,-0.958039,-0.514568,-1.06363,-1.0691,-0.931195,-0.0460543,-0.103521,1.30452,0,0.00387086
-1.90523,-1.69319,-2.08351,-2.28519,-1.25432,-0.614678,-1.42344,-0.551799,-0.837529,-1.15657,-1.96583,-0.37673,0,0.000989788
2.03584,0.917439,1.65904,-0.214778,-0.116741,-1.43816,-0.561803,-0.599391,-0.630984,-0.636176,-0.791796,-0.527467,0,0.00892802
-0.276694,-0.667679,-0.547975,-1.68997,0.877411,-0.370064,-1.48348,0.0316976,-0.973,-0.573296,-2.54105,-0.112428,0,0.00543512
0.850468,1.27447,1.71587,0.839118,1.14167,-0.591065,0.392993,1.49152,1.3802,-0.36597,-0.744035,-0.78088,0,0.0165012
1.76649,1.45177,0.57112,0.190433,0.229318,0.331041,-0.345292,0.275451,0.37929,1.30968,1.91347,0.721729,0,0.00713114
-0.220938,-0.690703,-0.387236,-0.33879,-0.308841,-0.827834,-1.17015,-1.37407,-1.61096,-1.27418,-1.18889,-0.180529,0,0.00518885
-0.87332,-1.13994,-0.561029,0.149289,0.0756189,-1.32009,-0.613652,-2.69629,-1.2405,-1.85852,-1.82758,-1.77852,0,0.0027261
0.915744,0.788726,-0.447781,1.45737,0.994121,1.95431,0.539742,0.122583,0.159661,0.325086,-0.928869,-0.130009,0,0.00427296
-0.832617,-0.517916,0.225984,-0.155379,-0.165489,1.61349,-0.170561,-0.189714,1.39034,0.916826,-1.16023,-0.274955,0,0.00243019
0.979622,1.23816,1.97822,0.87551,-1.04059,0.571096,-0.000778517,0.503641,-0.160393,-0.688028,0.342867,0.269133,0,0.00978002
-1.88208,-1.84055,-1.94167,0.0173291,0.737688,0.453296,-1.0309,0.410798,0.0665662,0.407191,-0.441139,-0.867751,0,0.0010999
0.0812297,-0.955494,-0.367591,1.60966,-0.596364,0.597798,-0.100136,-0.027484,-0.753162,0.124916,1.27462,-0.27575,0,0.00431168
0.731611,-0.378618,-0.33857,-0.742968,0.286671,0.520009,0.0954779,0.161015,-0.0110567,0.193135,0.724171,-0.647991,0,0.00552667
-0.244971,-1.12337,-1.47283,0.135128,-0.800126,-0.127352,0.157279,0.255752,2.208,0.836735,-0.0659778,0.880758,0,0.00121793
1.48887,0.906047,1.77834,-0.133639,0.896246,-0.477035,-0.0949842,0.580843,-0.414479,0.936505,0.82957,0.362555,0,0.0055918
-1.37885,-0.0738056,-0.0429135,-0.662589,-0.297842,0.185787,2.27836,1.80377,0.605939,-1.53074,-0.793768,-1.45926,0,0.00221405
0.218256,0.721349,-0.095542,-0.288926,-0.0914675,-1.86304,0.484346,0.476737,0.442406,0.185953,-0.0148091,0.770238,0,0.00236728
-0.248544,0.506468,0.457129,0.0207026,-0.271764,0.727658,-1.24369,-0.295684,0.885368,-0.588325,-1.10366,-0.313925,0,0.0060888
-1.34479,-2.33822,-1.0134,-2.61366,-2.79513,-0.945615,-1.73501,-1.23992,-1.22511,-1.706,-1.11075,-1.22794,0,0.00135404
-0.543002,-1.66907,-1.06558,-1.48174,-1.29365,-1.16131,0.166653,0.0135201,-0.187073,-1.81891,0.0402101,-1.13899,0,0.00146802
1.04808,0.862995,-0.270852,-1.36296,-0.440147,0.154174,-0.27164,-1.89219,-1.52849,-0.960957,-0.565399,-1.04802,0,0.00899918
1.47575,0.3936,0.359613,-0.302693,0.838508,-0.39648,-0.670719,-0.601978,0.790454,0.709887,-0.748235,-0.401773,0,0.00887169
-0.721899,1.11091,-0.198953,-0.0748478,-0.23851,0.323642,-1.41966,-1.80479,0.000367773,-0.873177,0.282673,0.705524,0,0.0149728
1.57425,-0.30068,0.74284,0.708655,1.5543,1.45711,-1.13542,1.30247,-1.06857,1.0136,-1.56279,-0.479209,0,0.0157293
0.787331,1.74752,1.44375,1.82465,0.144012,1.41046,0.921736,0.960752,2.30851,2.20953,1.33543,2.30078,0,0.00700817
-0.571422,-0.141282,0.674933,1.30993,1.09886,1.62023,-0.105443,-1.77737,-0.684021,-0.757122,-1.60892,-0.68493,0,0.00657123
-1.5203,-2.26125,-0.751337,-1.77566,-0.767949,-0.684179,0.530734,-0.561121,0.0431997,-0.825786,-0.749274,-0.330168,0,0.000799181
0.279259,0.996879,-0.746041,1.64236,2.50175,1.82862,0.713255,1.27595,0.0191188,0.645789,-1.26619,0.00889792,0,0.0113153
-0.984202,0.58781,1.07798,0.537916,0.459758,0.921073,1.60223,1.92733,0.155829,0.995482,-0.59809,0.0712395,0,0.00274099
-0.0506461,-0.632868,-1.28104,-0.914701,-1.40586,-1.86363,0.125883,0.728152,-0.0310336,0.323269,0.124988,-0.44881,0,0.00175262
2.23346,1.28104,2.3282,-0.129178,-0.309573,-0.8493,0.484112,1.20398,1.62679,0.0884484,-1.74497,-0.172703,0,0.00723902
0.534295,1.09977,0.487881,0.548308,1.83482,0.715283,1.92859,0.243908,-0.0830435,-0.335078,-0.164061,-0.414009,0,0.0125726
-0.217187,0.0806034,-0.163937,-0.914408,-1.67621,-1.76129,-1.75729,0.256532,-0.17514,-0.25662,1.03513,0.787575,0,0.00227558
0.415257,0.0095405,0.220511,0.297294,-0.0549313,-1.23104,1.04117,1.31317,0.591,-0.064128,0.75566,1.63169,0,0.00198706
0.259677,0.067902,1.06939,-1.65419,-0.805854,-2.14764,-0.218392,-0.0257272,0.424458,-1.69659,-1.32405,-1.71781,0,0.00354846
0.529972,1.40144,1.33932,-0.628143,-0.0419865,-0.635802,-1.22437,-1.59493,-1.76382,-0.732685,-1.08947,-1.34652,0,0.0126528
0.193628,0.218194,0.266991,0.455178,0.700206,-1.32546,-0.15427,-0.403568,0.111526,-0.227541,-0.953468,-1.03356,0,0.00826839
-1.54357,-1.33513,-0.963866,-0.519141,-2.04771,-1.13987,0.712039,1.42955,0.373785,-1.015,-0.998743,-1.58659,0,0.000959955
0.131784,1.0478,1.41208,0.45358,0.305782,0.300897,0.11983,-1.15869,-0.803614,-0.612874,-0.269702,-0.219344,0,0.00987729
0.49637,-0.194659,0.216462,-0.751141,0.152154,-0.237275,-0.203473,-0.814848,-0.917556,0.811372,2.24382,1.82625,0,0.00189512
0.952197,0.672387,-1.06633,-1.28894,0.458652,-0.193221,2.0644,1.85727,2.80104,0.000154903,0.817955,0.284595,0,0.0022191
-0.282912,0.0512852,0.459122,0.513472,-0.174204,0.818119,0.26978,1.87648,-0.229007,-0.470981,-0.740894,0.00832263,0,0.00504647
-0.858232,-0.230976,-0.202287,2.39183,1.45446,1.51163,0.972229,0.955916,1.36062,-0.310115,0.300998,-0.336361,0,0.00261927
0.790023,-0.455008,-0.496681,0.203274,-0.29034,-0.494165,-0.813436,-0.592732,-0.806791,-0.343755,-0.146079,-0.0784188,0,0.0039885
1.07678,0.225745,1.22104,0.602079,2.21703,0.797247,0.10727,0.653733,-0.562486,-1.45642,0.41266,-0.3016,0,0.0119213
-0.492786,-0.037171,-1.0074,-0.671014,-0.422322,-0.932566,0.242286,0.323461,0.0339871,0.0395995,-0.307144,-0.36566,0,0.00366068
-0.228505,-0.395309,-1.53022,0.740032,0.417883,0.878654,-1.17133,0.188487,-0.255622,-0.792993,0.892435,0.0713059,0,0.0044664
0.707571,-0.509165,-0.665751,1.53153,0.951665,0.713715,-1.87331,-0.8007,-0.258727,-0.39848,-0.30988,-0.882871,0,0.0130874
-0.77617,0.0968807,-0.464813,1.43276,0.919839,-0.262394,0.116354,1.11959,-0.328704,-0.893923,0.149542,0.327193,0,0.004165
1.57121,0.596292,0.866642,1.19781,0.509192,-0.405134,1.82491,-0.0958647,0.890511,0.149076,-0.0876165,0.916912,0,0.00350299
1.55607,0.259663,0.123872,-1.53755,-2.94138,-1.30884,-1.2294,-1.67836,-0.931471,-0.256836,-0.771828,-0.380291,0,0.005347
-1.10314,-0.311977,-0.440476,-0.96641,-0.781532,-0.434364,-0.458108,0.351626,-0.0236393,-1.25319,-0.573771,-0.49693,0,0.00208824
-0.281563,-0.595637,-0.523329,1.70442,1.07437,0.988711,0.0969579,-0.0614364,-0.117503,1.35195,0.822291,0.152647,0,0.0032742
-1.22633,-1.21576,-1.08675,-0.518859,-0.845399,-0.721054,-0.645395,0.942462,-1.74481,0.743334,0.112987,-1.15504,0,0.00289543
0.786422,0.642189,0.912217,1.67939,1.35476,0.342293,0.887062,0.00405351,0.0945183,1.9313,0.821477,0.136867,0,0.00467376
-0.741926,-0.306298,0.0277857,-0.228286,2.12924,0.839985,0.849234,1.65655,0.862524,0.355097,1.41616,-0.511402,0,0.00213008
-0.458418,0.915119,1.16316,-0.0429775,-0.524013,0.493237,0.286977,0.0914429,1.56141,1.10872,-2.15668,-0.338006,0,0.00449205
-0.525856,0.175871,0.524134,-0.86176,-0.430089,-0.0996217,0.582382,0.188713,1.11356,0.477245,0.298621,1.7033,0,0.00216914
-0.220116,-0.330414,0.277701,0.030365,0.24509,-0.89965,-0.413537,0.569827,0.539522,-0.292536,-0.552916,0.10174,0,0.00374713
-0.6436,0.0311844,-1.0824,-0.66032,-1.21422,0.0658658,-0.825662,-0.811022,-0.522268,0.301313,-0.441572,1.37627,0,0.00233602
0.0518543,-1.10662,-0.347422,-0.557214,-0.613323,-2.14266,-1.70169,-0.429163,-2.15361,0.256357,0.949962,-1.37787,0,0.00204169
0.429493,-0.147632,0.093709,0.194499,2.60557,-0.206439,1.27809,1.0244,0.713722,-0.289589,0.200336,-1.14822,0,0.00534078
2.55309,0.719461,1.22807,-1.03737,-0.572941,-0.181765,-0.400965,1.55134,-0.11741,1.31084,2.5333,2.65887,0,0.00368846
-0.303742,-1.02961,-1.40876,0.791183,1.60268,2.08153,-0.282764,0.179824,-1.09503,-0.0995126,-0.136783,1.57259,0,0.0042423
0.70316,1.38602,-0.53485,-0.654064,-0.608911,-1.19871,0.781804,-0.362719,-0.0380379,-0.668465,0.0680903,1.18678,0,0.00341535
-0.551381,-1.58241,-2.2826,0.223699,-0.0425235,0.158024,-0.379745,0.281003,-0.0952102,-0.88461,0.27239,-0.143158,0,0.00106047
1.93459,0.564164,0.933793,-0.319552,0.023032,-0.446678,0.908863,-1.27547,1.12204,-1.30378,-0.228647,1.50113,0,0.00592577
-0.013701,-0.244775,0.201454,0.830351,-0.103111,-0.584487,-0.582373,0.0999975,-1.7905,-1.04317,-0.969164,-2.26556,0,0.00559289
-0.466633,-0.581747,-0.573766,1.06974,1.29707,0.962253,1.94938,1.12072,1.76525,0.89027,-0.27404,-0.864479,0,0.00194267
-0.347339,-0.904738,-0.315757,-0.437198,-0.118903,-0.727513,-0.274084,0.386313,0.118726,-0.0144251,0.124436,-0.816324,0,0.00174426
-0.352825,-0.227216,-1.85242,-2.08601,-1.24281,-2.18587,-1.53344,-0.969394,-1.23856,-1.47137,-1.27386,-0.627116,0,0.00148646
-1.09,-1.5139,-0.684121,1.82806,0.255129,1.66388,0.711493,-0.0980278,0.231232,0.369889,1.68431,1.07852,0,0.00164129
-0.168585,1.17816,-0.384283,-0.747838,-1.31293,-0.317757,-1.26513,-1.00843,-1.2728,0.0729159,-0.690543,1.16042,0,0.00446851
0.489468,-0.735603,0.974368,0.832236,0.691743,0.504797,0.684194,0.546475,-0.607564,0.504593,-0.592165,0.513612,0,0.0101496
