# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors plus a zero-inflated Poisson
#   count outcome
# count coefficients 0.35, 0.20, -0.15, -0.10; base mean 1.5
# structural-zero coefficients -0.30, 0, 0, 0.25; structural-zero rate 0.38
# n = 8000, seed = 771
# observed zeros are a mixture of Poisson zeros and structural zeros; the
#   two are not separable from the counts alone
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable_count,poisson_mean,structural_zero_probability
-0.937566,-1.0436,-2.2319,-0.2957,-0.816839,-1.40166,0.492795,0.730477,0.0690909,-0.561819,0.143393,-0.847341,1,0.637791,0.509923
0.376171,0.357151,-0.0592827,-1.00307,-0.19192,-0.407802,-1.11124,-0.46061,-0.693456,-0.832641,-0.230044,-1.132,3,1.55233,0.387131
0.0630775,0.39622,0.261633,0.478084,-0.296866,1.05983,-0.539001,1.63758,1.02799,0.978144,-1.53726,0.433111,1,2.15362,0.32399
0.237855,1.75228,-1.43525,-0.0207417,1.29297,0.865352,1.49543,0.458244,0.913975,-0.554147,0.376715,-1.27857,1,1.9409,0.307103
0.177401,0.983171,-0.0470354,-0.289062,-0.0878214,0.803824,-1.11827,-1.57642,1.15112,-0.98253,-0.260939,-0.519023,0,2.16445,0.32982
1.15967,0.887244,1.7545,0.67613,-0.331328,1.56267,0.184094,1.99941,-0.0456428,-0.262527,-0.557554,0.34062,3,2.51367,0.304032
-0.0662647,-0.183808,1.00521,-0.0795845,-1.17938,-0.577559,0.158652,1.30043,1.99498,0.448563,-0.0334334,0.720394,1,1.47717,0.341667
0.322105,0.584099,1.13367,1.31692,0.592666,-0.652537,-0.944487,-0.65917,-0.752997,0.191626,-0.284305,1.21808,0,2.1766,0.322921
1.08439,-0.52733,1.07194,-0.122026,1.00145,-0.240367,-0.00340337,0.630236,-0.171706,0.608131,-0.636199,0.744221,0,2.21754,0.339804
-1.58588,-1.45522,-1.82277,-0.841591,-0.422798,-0.409332,-1.37314,-2.09328,-3.00325,-1.12563,-1.30485,-0.418046,1,0.968114,0.436187
-0.0843924,-0.647872,-1.15761,-0.667317,-0.0979357,-0.0432059,0.728853,0.0701521,-0.456685,-1.24907,-1.77434,-0.821411,0,1.20084,0.355388
-1.69353,-0.539064,-1.83907,-0.994864,0.00550813,0.622458,-0.779495,-0.345964,-0.223454,-0.868782,-0.469085,-1.26037,0,1.07685,0.410791
-1.16332,-1.13065,-0.898563,1.11544,0.0688851,-0.291855,0.503487,0.895099,0.383405,0.199466,-0.335882,0.879469,2,0.943405,0.455246
0.490884,-0.982667,-0.373741,-0.830843,-1.21376,-0.560786,-0.916515,-1.11359,-0.639393,0.135131,0.0628109,0.0395012,0,1.1871,0.445961
0.609008,-0.162034,-0.516982,-0.854796,-0.524058,-1.33906,-0.200938,-1.65938,-1.30561,0.372841,-1.61646,-0.358414,2,1.70657,0.314986
-1.46324,-1.86028,-1.29848,-0.225756,0.519599,0.0988496,-1.147,-1.29568,-1.85823,-1.30818,-0.786966,-0.907185,0,1.12329,0.386687
-1.21391,-0.360572,-1.30401,0.0776232,-1.45472,-1.2164,-0.0632789,0.0413992,0.852468,-0.760297,-1.3663,-1.31425,0,0.740089,0.353845
0.809332,-0.260382,1.14922,-0.207936,-0.65736,-0.294547,1.30861,1.04232,-0.540233,-0.85976,-0.553093,-0.683835,5,1.60791,0.28345
-0.267872,-0.430046,0.122619,-0.792672,-0.16807,0.164811,-1.75788,-0.986212,-2.73069,-0.16169,0.438141,-0.202065,1,1.41429,0.443872
-0.904762,-0.455303,1.02975,0.194589,0.148077,0.272118,0.552101,-0.121685,-0.0495138,1.67908,-0.426599,0.37335,0,1.60949,0.308251
0.485392,-0.570912,0.134515,-0.264277,-0.0701166,0.585555,-0.189712,-1.60698,-0.430724,-0.884695,0.210892,-0.0396463,0,1.61569,0.360026
-1.18209,-0.346268,0.669789,0.145283,-0.136585,0.0584491,0.795189,-0.101295,0.376935,-0.0544922,-0.279646,0.0761839,1,1.21076,0.431416
0.00892083,0.758506,0.0868471,0.281625,-0.374614,-0.370885,0.183467,-0.596302,-0.809285,-0.263528,0.284664,-0.0788936,2,1.5389,0.372024
-0.927193,-0.999549,1.73566,2.04414,-0.495067,0.659143,-0.797543,-1.36777,0.0114824,-1.36452,0.1436,0.175623,0,1.40852,0.400843
1.07776,0.658137,1.65324,1.54946,1.52708,1.0367,-0.317481,-0.277714,1.56016,0.378241,0.213941,0.971422,3,2.44391,0.376803
-1.13865,-0.821229,-2.07561,-1.96979,-1.62897,-1.40859,-0.670115,-0.67789,-0.326254,-0.102475,-0.45,-0.829608,0,0.572795,0.482318
-0.26357,1.03892,0.0398719,1.53894,-0.00752767,0.0867923,-0.192524,0.602909,-0.899202,1.18926,1.04191,-1.04166,0,2.04072,0.372557
0.388419,-0.546712,0.840208,1.05177,1.22808,1.20697,-1.72386,-0.95808,-0.0587803,-0.81484,-0.084208,-0.482861,4,2.38738,0.366236
-1.10217,-0.0157239,-0.583182,0.420735,-0.421789,0.397706,3.18977,-0.145553,-0.82349,-0.044669,-1.32524,-0.193974,2,1.27432,0.36188
0.110374,-0.326419,-1.14154,0.144652,0.315347,-0.815222,-0.86466,-0.716332,-1.017,2.03258,2.12885,0.911326,0,1.43854,0.465367
-0.460403,0.14585,0.653492,0.343188,-0.101646,0.3396,-1.22779,0.598165,-0.350605,-0.728422,-0.457698,0.358725,2,2.32908,0.293604
-1.47168,-1.78523,-1.82424,-1.1144,-1.62994,-0.666572,-0.748083,0.189395,-0.357796,-0.0960562,0.433203,0.890392,1,0.670881,0.496114
1.00889,0.536883,-0.620399,-0.350839,-1.07244,-0.182295,0.741991,0.517593,-0.328429,-1.96639,-1.92946,-1.36027,3,1.47076,0.274652
-3.25244,-2.26961,-1.19232,-1.24945,-1.92339,-1.36329,-0.222042,-0.185828,-0.876655,-1.59192,-1.31304,-1.24773,0,0.725782,0.400764
1.48075,0.649731,0.361532,1.3929,1.96069,1.47208,1.40796,2.91933,0.865817,-0.317838,-0.418612,-1.44578,2,3.00367,0.242119
0.0717622,0.940825,0.826227,2.15672,-0.228099,0.433467,1.65494,1.8134,1.57396,1.6484,1.40905,0.842346,2,1.98949,0.407265
-1.04157,0.405325,-1.18474,1.54584,1.57881,1.8294,1.42239,-0.0595859,0.193364,1.0049,1.71398,-0.312498,2,1.72545,0.461529
1.17266,0.473804,0.841572,1.0029,0.497934,0.681886,0.0047706,-0.275524,-0.56667,0.0861175,0.904706,1.10348,0,2.7177,0.376479
-0.537844,-0.465815,-0.381391,-0.884369,-0.464183,-0.7838,0.258158,-0.115725,0.668973,0.133788,1.07843,0.0499091,0,0.749476,0.447551
0.833178,0.526453,1.73911,1.04739,0.644215,0.416606,0.000181113,-0.145326,0.515228,0.618524,0.0471379,0.27853,0,2.58372,0.327971
1.28825,1.91504,1.45106,-0.249007,-0.648602,-0.195987,-0.767136,0.185969,0.239416,-1.6302,-0.34418,-0.08715,1,1.73637,0.261531
0.687725,-1.12429,-0.708718,0.441581,0.608074,0.857229,-1.34032,-0.917543,-0.77985,-1.2828,-1.22126,-0.999431,3,1.82966,0.325754
1.33909,2.86002,2.69685,0.564752,2.44974,1.22676,1.53754,1.57727,1.15873,1.72336,0.612118,2.02815,2,2.38027,0.317726
-0.219088,-0.64934,0.862355,0.363748,-1.42716,-0.950469,1.52139,0.463874,-0.648038,-0.0868613,0.257975,0.0376764,1,1.23316,0.409438
1.37162,-0.482971,1.11481,0.825067,-0.323681,-0.684399,-0.752822,-2.13433,0.830301,-0.0169461,0.600276,0.190646,3,2.34982,0.342321
0.117804,1.14556,1.04562,0.501116,1.22605,0.191732,1.68692,1.37039,1.91432,1.62492,1.25937,0.562498,1,1.54792,0.415556
1.18203,-0.301451,1.71417,0.18694,-0.151801,1.13146,-1.70799,-1.70179,-1.19073,-0.824936,0.05928,0.00595689,0,2.78894,0.311918
-0.390236,-0.654518,-0.293101,0.774986,0.968102,0.486108,0.541555,1.33994,1.82289,-1.2288,-1.04545,-1.0749,0,1.11057,0.420495
-0.781844,0.069226,0.4302,0.821983,0.402886,0.759329,0.592305,-1.72365,-0.703252,-0.62405,0.205651,1.03067,0,1.86261,0.374383
-2.28816,-1.69947,-0.375717,-1.52662,-2.085,-0.371442,-1.2897,-1.37708,-2.10476,0.00843658,-1.25509,-0.681493,0,1.24113,0.416027
-0.179281,-0.293981,-0.638976,1.02755,1.40783,0.120007,0.50972,0.747333,0.334912,1.02915,-0.409581,0.188512,2,1.53394,0.405457
-0.101894,-0.268878,0.986712,-0.331308,-1.38101,-0.330456,-1.97711,0.362203,-1.24077,2.73701,2.0568,1.59654,0,1.59234,0.489302
-1.63062,-1.2987,-2.10176,-0.335993,-1.27004,0.199951,0.915869,-0.333405,0.765703,0.591955,0.291747,0.480623,0,0.739606,0.517837
0.034669,-0.0617684,-0.835837,-0.557881,-1.17961,-0.99444,1.04553,0.821321,0.612645,1.6012,0.457244,1.07618,1,0.958642,0.436654
1.88886,1.12541,2.23824,2.23776,1.05832,2.75951,2.0152,1.64009,-0.0402962,1.47684,2.14898,-0.177058,2,3.0909,0.36636
-0.913089,-1.11489,-0.220273,-0.0656524,1.7261,-0.421097,0.843147,0.839878,0.594065,1.63808,1.4306,0.701299,3,1.37031,0.415827
1.14649,-1.44266,-1.75889,-1.18075,-0.697023,-0.614995,0.0683792,1.55197,-0.0412234,-1.64683,-0.33441,-1.01948,5,1.5384,0.312904
1.12881,1.23357,-0.0834707,-0.0991339,-0.314095,-0.150495,0.739184,0.951061,0.257617,-1.04138,-1.22902,-0.126813,1,2.3727,0.223563
-0.696407,-0.0536057,-0.0158127,-0.477485,-0.355374,-0.244898,-1.96742,-0.560753,-0.720833,0.651002,-1.55926,0.548346,0,1.38531,0.360193
2.40036,1.955,2.0801,1.42242,0.413489,0.6769,-0.767259,0.176458,-1.17939,1.75326,1.60961,1.20739,0,3.59758,0.325532
0.868774,0.0166211,-0.480903,0.0203501,1.24565,0.685713,0.0521205,0.632974,1.01839,-0.247226,-1.01334,0.926043,0,1.6735,0.391472
-0.627943,-0.538243,-0.540644,0.550074,0.319653,0.168233,2.02478,1.00827,1.42493,1.15257,1.65219,1.27874,0,1.09417,0.472488
-0.392191,-0.0551349,-0.803697,0.387216,0.270192,0.244884,0.72249,0.0601819,-0.156243,-0.740784,0.177329,-1.53795,0,1.31927,0.326553
-0.596867,0.173716,-0.702207,0.614626,0.513267,0.0732794,-0.5524,0.663464,0.874408,-1.25502,-1.25911,-0.399168,0,1.26101,0.400648
1.04664,1.36347,1.01154,0.441161,1.51171,-0.36038,-0.850321,-1.116,-0.297197,1.4687,2.31527,1.68004,1,2.47777,0.415153
0.794492,-0.534375,1.35547,-1.94251,-1.6848,-0.744949,-0.355425,0.214519,-1.22336,1.29138,-0.239416,0.353741,1,1.24028,0.340498
1.36667,-0.70424,1.15865,0.294545,-0.97485,0.55949,0.844099,1.6837,1.60477,-0.12668,0.101914,-0.153563,1,1.44626,0.306848
0.141142,-1.3498,1.59444,-1.75118,-0.643086,-2.17114,-0.701476,-0.424683,-1.48933,-1.25961,-1.21602,-0.220343,0,1.09438,0.395108
0.901895,-0.0590866,0.0428382,1.30402,0.151534,0.279775,2.12226,2.45069,1.58139,-0.240699,-0.0792993,-0.799839,0,1.4335,0.33118
1.11945,-0.620167,1.19196,-0.230035,0.828367,-0.74655,1.14675,0.0122057,0.430849,-0.515387,0.694969,0.785794,0,1.97621,0.30323
0.351095,1.99878,0.927881,-0.759409,0.315962,-1.28351,-0.871866,-1.05184,-1.38995,0.0844483,-0.234219,0.48653,0,1.84556,0.368155
-0.89888,-1.04808,0.391983,1.8247,1.55607,1.51947,-0.275199,-0.0426091,-1.91196,0.506494,1.21849,1.4834,2,1.93321,0.459629
-0.682921,-1.18298,-2.16089,-1.60679,-2.22989,-3.05574,-0.873782,-1.44546,-0.62706,-1.82422,-2.19891,-2.89253,0,0.537856,0.425517
-1.70896,-1.88023,-0.3132,1.02753,-0.150946,0.32637,0.704041,-0.523939,0.216191,2.67361,1.97264,2.85792,0,1.1684,0.577732
0.063365,1.08043,0.562636,-0.613634,0.746597,-2.48045,0.337988,-0.716225,0.134026,-0.0578729,-0.0507847,-0.843453,1,1.80833,0.288252
0.84822,0.144415,-0.850938,-0.403462,-1.48635,0.343291,-0.136414,-0.987451,0.106232,0.544418,2.09593,1.26983,0,1.43248,0.441155
1.27457,-0.886877,-0.201761,-1.27778,-0.778723,-0.487597,-0.177857,-0.545431,-0.656147,-0.00745966,-0.685959,0.0146626,0,1.12764,0.385236
0.183882,0.516303,0.225948,0.426847,-0.228989,0.305362,0.0754454,0.125292,2.0675,1.15526,0.220605,1.17528,0,1.38418,0.389066
0.178387,1.24213,0.367293,1.45092,0.0881791,1.36325,0.940072,0.513336,-0.0495792,0.0411062,0.465853,-1.49515,1,2.35606,0.288136
-0.51716,-1.45148,-1.39835,1.8424,-1.28687,-1.52803,-0.14375,-0.364124,-0.228182,0.442533,0.143934,0.485105,2,1.2329,0.436575
-0.760643,2.17552,-0.0751278,-1.33938,0.352665,-0.67887,0.344324,1.3449,0.29793,1.17326,-0.741583,1.36416,0,0.987976,0.410694
-0.154929,-0.850231,-1.23209,-2.07205,-0.681656,-0.247842,-1.90547,-0.829336,-0.615218,-0.709428,-1.88479,-1.21987,0,1.36968,0.312473
-0.997372,-0.856729,0.0545771,-1.01589,-1.6068,-2.0916,-0.184608,-0.569203,0.529688,-0.731173,0.325866,-0.61111,1,0.712758,0.395944
-2.85391,-1.71747,-0.605291,-0.829081,-1.74273,0.708841,-0.30855,-0.518871,-0.828476,1.95684,2.54253,1.00076,0,0.564346,0.656121
1.45662,1.52455,0.498172,0.374768,1.18807,0.310377,1.28868,1.04764,1.56827,1.27357,2.05042,0.373294,1,2.19001,0.369287
-0.250629,0.614664,0.516332,0.804127,0.524621,0.978696,-0.435639,-0.280684,0.0476357,1.9952,1.47584,-0.000485165,0,2.49898,0.435455
3.01701,0.549582,1.69728,1.16882,0.924849,2.10445,1.53776,1.01241,1.49994,1.12723,-0.422742,0.147609,1,2.91567,0.262587
0.939535,0.0259799,1.19956,-0.942635,-0.612679,-0.965102,-0.298744,0.240352,-0.232914,-0.244621,-1.08589,-0.763256,0,2.15507,0.27902
1.7456,2.63404,1.43117,0.758106,-0.414203,0.336209,1.76349,0.457212,1.28426,-2.67132,-2.29555,-1.86077,4,4.44489,0.146296
0.946181,1.12481,1.01875,1.09315,-0.93906,0.788922,1.06306,0.937352,2.08574,2.65997,0.0786908,1.75605,1,2.54241,0.351235
0.367308,-0.93832,0.15023,-0.107495,0.707179,1.19639,0.898887,0.622316,0.79889,0.0455493,-0.751158,0.213757,0,1.28807,0.44006
-1.21177,-1.02027,-0.455279,-0.0638594,-0.144429,0.76552,-0.929241,-0.797175,-0.456068,1.21624,-0.162887,0.983668,2,1.48798,0.445501
-0.116289,0.824201,0.162252,0.649204,1.88947,0.0938798,-1.10129,-1.88518,0.0597217,-0.647651,-0.313958,-0.674467,1,1.69044,0.373023
-1.55671,-1.52491,-0.838905,-0.678155,-1.87324,-1.15802,0.302101,-0.249935,-0.397684,-2.19805,-0.417835,-0.865987,1,0.834295,0.352763
-0.492547,0.0809793,-1.35348,-1.44964,-0.578994,0.239545,-0.382619,-1.47703,0.417472,-2.30343,-2.01107,0.659927,0,2.04089,0.29333
-0.314948,-1.75422,-0.026486,-0.331296,0.351936,-0.873631,1.33503,1.80322,0.363253,1.20905,0.964029,1.47749,0,0.894045,0.569143
-1.74698,0.194139,-1.31511,0.110482,-0.946298,1.26025,0.363265,-0.954907,-0.405262,-0.0976182,-0.225692,-0.680529,2,1.30643,0.421551
1.19666,1.86098,1.15728,0.934285,-1.10688,-1.04381,-1.17576,-0.275229,-2.09687,-0.868139,0.0443572,0.361606,2,1.69635,0.332457
1.32791,0.291031,0.736565,1.30843,1.27667,0.588257,0.0827842,-0.304858,0.955067,0.975206,1.66758,0.803917,0,2.0757,0.388051
1.88594,0.789028,1.63904,-0.0787796,0.805217,1.56006,0.018475,1.42087,0.765298,2.39343,1.51985,0.97587,0,2.19459,0.380086
-0.407249,-0.0954946,0.596209,-1.49265,0.284353,0.481022,-0.764091,-1.2537,0.108057,0.484011,1.05103,1.36633,2,1.01599,0.50342
-0.234491,-1.05724,0.431995,1.13583,-0.0143851,0.651188,-0.0710407,-0.152823,-1.71776,-0.982704,-0.915833,-0.491704,1,2.03008,0.347049
0.413044,-0.486879,-0.059947,1.18926,-0.173908,1.0474,1.5165,0.422448,0.26445,-0.676944,-0.395255,0.0473977,0,1.6752,0.356751
-1.99284,-1.37579,-2.39147,0.309237,1.00349,0.249825,0.187132,-0.98513,-0.206176,-0.152341,1.43332,0.626474,0,0.656406,0.587076
1.34341,1.49786,-0.516287,1.26007,0.878907,0.987154,1.12342,0.327283,0.370966,1.14488,0.13714,-0.0251535,3,2.8543,0.291914
-1.42487,-0.476022,-0.532267,0.0268683,0.268538,0.658749,0.376347,1.26799,-0.216734,0.400854,1.15151,0.952033,0,1.06452,0.439591
-0.347153,0.281503,0.0743995,1.13077,-0.1564,1.23607,-1.81767,-0.322369,-0.395211,0.385767,0.147053,1.5751,2,1.81475,0.437267
-0.674442,0.221291,-0.537779,-1.42987,-1.91242,-1.85267,0.306941,-0.19751,0.995475,-0.862599,-0.254216,0.417313,1,0.887879,0.387316
-1.73238,-2.45692,-0.799477,1.38624,1.66763,2.05402,1.21886,-0.606522,-0.136325,1.28241,1.46519,1.22229,0,1.06829,0.641413
-0.26774,-0.29297,-0.209985,-2.13066,-0.861235,0.484606,-1.77715,0.676501,0.431693,0.981782,-1.34908,-0.341328,0,1.03545,0.382736
-0.764312,0.0624005,-0.958285,-0.54088,-0.278027,0.740574,-1.87329,-0.887064,0.0887555,-1.16068,-0.85004,-1.44,0,1.4947,0.344278
-0.425944,1.78846,0.780586,1.61263,0.669948,-0.546294,-0.138496,0.840569,-1.10032,1.53238,-0.0737453,0.106909,4,2.57555,0.326095
-0.7153,0.270698,-1.36934,-0.363565,-0.835472,-1.0289,0.0137047,0.0542363,0.692992,-1.69901,-0.647215,-0.437287,0,0.957927,0.353521
-0.648083,-0.122617,-0.659725,0.66701,0.217206,-0.880388,0.829779,0.16542,1.19641,-1.07681,0.20984,-0.654614,0,1.4754,0.348545
-0.241105,-0.632297,-0.579377,0.167746,-0.0172463,-0.0171717,-0.442579,-0.640982,-1.14464,-1.22724,0.0747478,0.0101096,0,1.49832,0.406441
2.35611,2.33101,-0.129694,0.210247,-1.01434,0.0104858,0.532385,1.12074,1.27311,1.05532,0.253382,2.66854,0,2.38414,0.286983
-1.63291,-0.925588,-2.02838,-1.53681,-0.936602,-1.71753,-0.104314,1.13253,-0.506771,0.0956801,0.25959,1.1944,0,0.86657,0.414852
-0.523223,0.112706,-0.676095,-1.49305,-1.19229,0.303248,-1.63961,-0.664183,-0.964879,-2.68911,-2.65295,-0.768528,1,1.34684,0.342313
0.324685,-0.889612,-0.112018,-2.76902,-2.00784,-1.84033,-1.97986,-0.37098,-1.16672,0.406671,-1.14415,-2.12293,2,1.53288,0.327254
-0.0269005,-0.104591,-0.650896,1.28753,0.0844782,-0.462128,0.822741,1.09335,0.0785897,0.230782,0.302625,1.02465,1,1.11584,0.433719
0.820162,-0.797457,-0.491333,-0.814397,-0.142984,-0.490117,-0.131528,-0.167781,0.967538,-1.38267,-1.48084,-0.540822,0,1.41484,0.34556
-0.795152,-0.665085,-1.13162,1.07696,-0.279687,0.541282,0.277307,-0.856443,-0.223078,-0.726958,-0.668746,-0.140035,1,0.977699,0.422445
0.167698,-1.09695,0.25502,1.39645,1.96053,0.618429,0.191966,0.990474,0.93109,-0.365322,-0.534064,1.06128,0,1.60813,0.40399
-0.385128,-0.671734,0.451339,0.152647,-0.0618208,-0.248347,-0.350652,-1.84293,-0.0346965,1.27319,0.263276,0.538399,5,1.99661,0.380208
0.494673,-0.207334,0.903602,-0.75127,-0.715566,-0.262808,-0.430082,-0.256241,-1.4412,1.1689,-0.340102,0.863077,1,1.33825,0.375469
-1.76478,-1.01276,-1.8312,-0.240319,-1.11963,0.277487,-0.865207,-0.861352,0.770165,-0.190838,-0.929409,-0.460151,0,0.785671,0.522466
0.430887,-0.531071,0.819781,0.757701,0.749643,-0.0358313,-0.148905,1.11434,0.81004,-0.733822,-0.0627862,0.46724,3,1.95704,0.326983
0.498663,1.33421,1.83615,-0.55876,0.421168,0.0578872,-1.5562,-1.05144,-0.987961,0.361502,-0.795587,-1.24458,4,3.4289,0.266793
2.09116,-0.0896472,0.205713,0.3419,-0.269039,-0.56755,-0.901265,-0.00110618,-0.525946,-0.367974,1.71705,1.69923,0,2.52656,0.349796
-0.833449,0.871479,-0.0956923,0.704807,0.339172,-0.0430365,-0.733063,0.241786,0.542342,0.421537,-0.0425787,0.259659,0,1.24165,0.423113
1.97976,1.26128,-0.204173,-0.819573,0.606703,-0.105292,-1.6431,-1.70312,-1.28271,-0.398632,-0.730694,-0.476654,3,2.41958,0.277723
-1.21765,0.0210194,-0.868154,0.702039,0.0258885,1.12719,0.618205,0.539733,-0.0534353,0.0636586,-0.0529898,-0.195139,1,1.32991,0.425927
-0.548856,-0.943676,-0.260262,0.655557,0.0771115,0.542818,0.593124,0.0400819,0.426382,-1.49914,-0.844022,-1.82391,3,1.89198,0.307404
0.491995,0.35238,0.200979,0.517075,-0.0757445,-1.00869,-0.0102342,-0.63772,-2.0778,-1.01578,-0.911319,0.412898,1,1.61203,0.394921
0.00404983,0.679346,1.40333,-0.323334,0.251844,-1.315,-1.56274,-0.668761,0.209037,-0.296944,0.275417,1.06515,2,1.60913,0.386736
0.258695,-0.432926,-0.0418864,0.933642,1.20163,-0.907402,0.637894,0.518107,0.163236,-0.143371,-0.847937,0.503498,1,1.90191,0.346111
0.217252,-0.480563,-1.2872,-1.07295,-0.326544,-0.260455,1.03445,1.32094,0.60824,0.826697,0.543655,0.883987,2,1.49514,0.420247
0.267842,2.26226,0.00888311,-0.128827,-0.068151,-0.0738616,-0.95853,0.482638,-0.578083,0.201227,0.985623,0.565081,5,2.00922,0.360277
-0.531476,-1.17519,-0.192229,-0.607997,-0.86587,-0.183096,-0.168932,0.47426,-0.845185,0.673593,1.60563,-0.185475,0,1.04339,0.456595
0.349867,-0.113493,2.10948,1.05265,1.24257,0.873583,2.97384,1.71871,2.29396,0.712746,1.41699,1.65889,0,1.27803,0.442616
0.920608,0.518901,0.504716,-0.525667,-1.13025,-0.82538,0.778427,-0.459627,-0.370229,-1.82436,-0.455175,-0.953502,2,1.37463,0.342304
-0.384806,0.547752,-0.0693632,0.621738,0.799281,-0.0521077,0.803005,-1.01885,0.84976,1.74976,1.22455,2.06218,0,1.05828,0.545359
-0.315783,0.384084,-0.376845,1.08593,1.03957,1.56789,-0.159995,1.51652,0.393874,-1.31507,-1.98334,-0.126645,3,2.31775,0.297355
-1.60996,0.205505,0.214876,-1.82432,-1.72568,-1.33815,-0.324914,-0.404262,-1.17231,-2.13503,-2.10932,-0.53741,1,1.5114,0.286004
-0.130828,-0.610422,-0.0750027,-1.78039,-1.347,-0.814432,-0.0758154,-0.826328,-0.245343,-1.40066,-1.67756,-1.49611,2,1.40019,0.272082
0.0709944,0.202379,0.813128,0.0968648,0.421447,1.36041,0.297627,-0.462639,-1.10504,-1.23428,-0.981421,0.00874142,2,1.99572,0.361019
-0.214631,0.549096,-0.958622,0.579414,1.51537,1.26996,-0.627309,0.194001,-0.413492,-2.36049,0.0262524,0.750601,1,1.94485,0.372526
1.79457,1.23876,1.9082,-0.242255,-0.362694,-0.79155,0.875111,0.111302,1.70185,1.57892,1.4051,1.41009,0,1.76933,0.37561
-0.157266,-0.210359,1.16245,0.153367,0.127231,-0.292438,1.46499,0.105965,1.5897,-0.640143,0.119455,-0.446248,2,1.55588,0.324629
-2.16263,-1.57287,-2.38228,-3.06224,-2.26137,-1.99118,-1.62853,-2.74351,-1.4081,0.192313,-0.976119,-2.51925,1,0.534518,0.488478
-0.0277952,0.0401773,0.164202,-0.968632,-1.54091,-1.10395,-0.485022,-0.211055,0.0468447,-0.113007,-0.0331384,-0.601294,1,1.70038,0.269562
-0.67667,-1.53159,0.079382,-1.17668,-1.62642,-1.4259,-0.219591,0.537077,0.719946,-0.147041,-0.336136,-0.463701,1,0.948546,0.386866
-2.12422,-1.49693,-2.34309,-0.86801,-1.11782,0.165585,-0.753092,-0.695273,0.789087,-1.07197,-0.970978,-1.77311,0,0.789451,0.396541
1.13166,1.16107,0.841435,0.505938,0.478561,-0.239412,0.0793913,-0.0349806,0.688372,1.8497,1.06267,0.817951,0,2.24894,0.385463
-0.285903,-0.249935,1.02345,0.232262,0.311499,-1.35838,-0.0378287,-1.18728,-0.0860809,0.0977641,-0.291096,-0.133343,0,1.52749,0.354604
1.1864,-0.114999,2.20754,0.56442,0.442934,-0.305729,0.70863,-0.245894,0.49815,0.118285,-0.224302,0.0676881,0,2.19633,0.309936
-0.361256,-1.98133,-0.0343818,1.09783,0.517516,1.44573,0.052177,-0.973005,0.832825,0.0416648,1.18197,0.0461252,2,1.2739,0.435871
0.412151,-0.114083,-0.671813,1.22731,0.540933,0.394796,2.39334,0.864462,0.758365,0.686583,1.14453,2.60121,3,1.31667,0.445434
0.822616,2.09773,1.42904,-0.73969,-0.00469802,-0.0354643,-1.39127,-1.12883,-0.68776,0.124974,0.0682966,-0.696261,3,2.59919,0.323388
-2.72623,-1.04253,-0.764659,0.266719,0.0353523,-1.87363,-0.585452,-1.62616,-0.583272,-2.0784,-1.53653,-0.41139,0,1.0653,0.388878
-0.480819,-0.0237705,-1.16305,-1.2236,0.639266,0.0715283,-0.0741489,-0.244607,0.703067,0.579941,-0.898766,0.273826,1,1.24507,0.395168
-0.971876,-0.608044,0.159336,-1.09167,0.864163,0.314188,1.16415,-0.454453,-0.776505,0.148968,-1.17107,-2.34709,0,1.48479,0.31202
-0.910188,-0.792629,-0.0467794,-0.528668,-0.00115275,-1.0975,-0.00512272,0.899459,0.766859,0.393061,-1.20591,-0.40064,0,1.18186,0.350989
-0.122806,0.227412,-0.14446,-1.13611,-0.497201,-0.993395,-1.11451,-0.758574,-0.145844,0.869761,1.32127,0.911791,0,1.11336,0.430228
0.75095,0.692003,1.48055,-0.74823,0.0500676,-0.204237,-0.0196308,1.02857,0.362614,-1.39526,-0.433114,-1.50367,0,1.73383,0.280649
1.36373,-0.14633,0.0264625,0.0681299,0.954384,1.42119,1.62012,1.02495,0.922054,0.448896,0.145683,0.743597,0,2.04299,0.364044
-1.21857,-0.105565,0.759524,1.29273,1.71868,0.909886,0.331707,-2.56881,-0.828512,-0.181309,-0.105234,-1.36107,1,1.42716,0.425612
0.235337,-1.4719,-0.0964873,0.203587,-0.0417416,-3.04427,-0.112063,-0.6721,-1.71686,0.367649,0.631298,1.21411,0,1.30214,0.461118
0.778932,-0.380649,-0.157729,-0.166016,-0.00894271,-0.350389,0.68932,1.98948,1.65425,-0.444701,0.523232,0.573698,0,1.57643,0.320466
0.0498837,0.65961,-1.07001,1.25706,1.19843,0.772465,1.54886,0.123325,1.28693,1.64107,1.28781,1.83976,0,1.82236,0.399019
-0.410228,-1.42917,0.22972,0.302252,-2.24846,-0.527938,0.605192,0.316126,0.124694,-0.124164,-0.325405,-0.0295903,0,1.42541,0.326112
-0.386818,-0.346427,-0.576021,1.22887,0.398545,-0.693744,0.464476,0.681665,0.405163,-1.23287,-1.51679,-1.15272,1,1.46395,0.279122
