# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# generating model: five standardized latent variables, three congeneric
#   indicators each, all loadings 0.75
# structural paths into 'Risk': UnsafeActs 0.45, OperationalStress 0.30,
#   SystemCondition -0.25, SafetyResponseCapability -0.20
# exogenous latent correlations: 0.35 between every pair
# n = 1200, seed = 20260903
# columns prefixed 'latent_' are the generating latent scores. They are
#   never observable in real data and are included only so that examples
#   can compare an estimate against the value that produced it.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,risk_1,risk_2,risk_3,latent_UnsafeActs,latent_OperationalStress,latent_SystemCondition,latent_SafetyResponseCapability,latent_Risk
0.20051,1.30408,0.932956,-0.697698,-0.887026,-1.53353,-1.20316,-0.07164,-1.20745,-2.31715,-2.72862,-1.60376,-0.19335,0.603597,-0.443798,0.420031,-0.795049,-1.43349,-2.07192,0.468995
0.453007,0.292066,0.853551,1.75559,0.142527,0.505102,-0.385513,-0.750295,0.2968,1.10904,0.738515,1.57455,-0.904653,0.608148,0.853467,0.999942,0.873189,-0.342683,1.16499,-0.298368
0.969924,-1.07142,0.273157,-0.198552,0.550854,0.883289,-1.47004,-0.512047,-0.605875,-0.569245,0.258057,0.367463,0.134009,0.685617,-0.188363,-0.506444,0.992967,-0.282588,-0.0914695,0.906055
0.583022,-1.13978,-1.12198,-2.04086,0.577246,0.460948,-0.105178,-0.215325,0.281342,-0.467171,0.517205,-0.0906642,0.648883,0.81695,0.668396,-0.520419,-1.16841,0.0418851,0.413595,0.578281
0.863072,-0.294106,-0.479695,0.287183,1.29417,0.385627,0.90574,2.06125,0.128559,-0.692528,-0.892916,-0.440029,0.58797,0.970967,-0.120323,-0.0673114,2.15151,0.704185,-0.259845,0.409294
1.69327,0.918086,1.59613,0.742792,-0.710605,-0.375006,0.33419,0.886036,-0.109668,-1.04136,0.0704935,-0.152467,1.1403,0.527605,2.49762,1.72039,-0.0804783,0.815233,0.305219,1.41136
-0.221722,-0.0467725,0.421038,0.388964,-0.684947,1.21908,0.643449,-0.460452,0.420456,-0.870465,0.0707056,0.625626,1.89387,1.01742,0.580368,-0.574871,0.716846,-0.106422,0.0501046,0.718595
-1.00707,-0.90176,-0.867261,-0.52474,-0.282506,0.412098,0.936823,1.26108,0.112103,0.227129,-0.360365,-0.222174,0.333389,-1.12922,0.548632,-1.41209,-0.842013,0.944581,-0.245918,-0.358339
-1.48808,-1.00254,-0.552305,-0.456243,1.00138,-1.50913,-0.437038,-1.28677,-0.731913,1.0324,0.736474,-0.310715,-0.122861,-0.421892,-0.451637,-2.35175,-1.04533,-1.25088,0.323012,-0.666052
0.47491,0.486181,0.460415,0.193783,-0.0542904,0.836209,-0.488523,-0.949545,-0.686396,-0.0819562,-0.241513,-0.529078,0.741074,1.34973,1.27722,0.209398,0.503179,-0.446567,0.608273,1.58831
0.874463,0.139329,-0.463671,-0.00932191,0.445158,-1.03423,-1.24967,-0.978907,-0.380018,0.446077,0.504237,0.292793,1.14889,0.869932,0.983365,0.0714681,-0.319846,-0.416877,0.645962,1.02391
-0.89442,-2.63193,-1.82141,-1.41884,-0.733558,0.358054,1.30365,0.131735,-0.324699,-1.1238,0.214519,-0.141211,-0.640636,-2.59821,-2.50564,-2.65845,-0.33213,0.310158,-0.858995,-2.11485
0.477196,-0.316677,0.666741,-1.10622,-0.18389,-0.259649,1.7398,0.634253,0.931458,1.65407,1.13003,1.11351,1.60952,1.93135,0.325222,0.642464,-0.87338,0.856644,0.799051,1.06302
2.1294,1.01358,0.142882,0.423859,0.721205,1.01809,0.914178,0.940422,0.622656,1.17788,-0.390073,0.422807,0.296147,0.985216,-0.230296,1.51481,0.660477,0.864337,1.5302,1.21134
2.02747,0.863169,1.67674,-1.01838,0.408033,-0.603028,0.268452,0.865504,-1.04867,-0.333187,-0.744605,0.262841,-1.47213,0.335466,0.144381,0.91028,-0.957103,-0.217036,-0.141667,-1.00864
-1.38241,-1.95363,-0.58064,-0.0906287,0.186539,-1.80641,-0.805176,0.0467887,-0.425128,-0.729438,-2.04669,-0.222633,1.05495,-0.463873,1.29572,-1.69792,-0.533116,-0.909828,-1.86253,-0.152334
0.659247,0.744262,0.348912,0.593736,0.552117,0.289651,-0.687539,0.722271,-0.186159,2.09026,1.1868,0.588937,1.52412,2.16704,1.47128,1.81944,0.117747,0.456187,1.08363,1.40733
1.49462,1.85294,0.845306,1.29367,2.14214,0.691073,-1.00416,-1.33628,-0.970372,-0.414528,-0.605578,-0.421772,0.193582,1.41107,0.525554,1.54117,0.790629,-1.56791,-0.301257,1.69686
-1.58766,-0.994428,-1.9162,-1.00653,-2.18068,-1.4778,-0.529145,-1.95921,-0.927919,-0.420007,-0.271944,-0.436679,-1.73662,-1.06917,-1.14645,-2.22966,-2.41244,-1.28558,-0.703882,-1.94787
0.0480762,0.393039,-0.851671,-1.21607,0.0624339,-1.37544,0.35469,0.199773,0.761554,0.140392,-0.221042,-0.465326,-1.37156,-2.04232,-2.58165,-0.0958177,-0.538345,0.346257,0.0795845,-1.70173
-1.10203,0.72629,0.532358,1.37204,0.532666,0.847723,0.620316,1.15548,0.128869,1.34153,0.6749,0.783553,0.490784,0.225113,-0.148842,-0.321259,0.395555,1.11565,1.39725,0.39259
0.195223,0.0786735,0.128584,-0.144528,-0.603845,-1.58788,-1.1536,-0.868613,0.192904,0.431923,-0.394268,0.155509,-0.775031,0.0383754,0.0926323,-0.466261,-0.441059,-0.783795,-0.0519072,-0.10411
0.297653,-1.59278,-0.68232,-0.396272,-2.04098,-0.732308,-1.99823,-1.66584,-0.614037,0.162183,-0.949995,0.132693,0.483336,0.712131,0.605025,-1.21285,-0.922622,-1.2892,0.111188,0.129579
-0.673252,0.256804,-0.482112,1.12115,0.518231,0.31724,-0.742566,-0.931047,-0.595492,0.124038,0.889874,0.50522,-0.0394778,-0.305918,-0.118851,-0.662535,1.08484,-1.02948,0.203712,0.08516
0.052817,0.167304,0.13088,0.317017,-0.409576,-0.632111,-0.390593,1.86515,0.543715,-0.304894,0.734008,-1.46338,0.10494,-0.198272,0.638555,-0.0133967,-0.815644,1.01229,-0.106214,0.029244
-0.411506,-1.12697,-0.424728,-0.467645,-1.53044,-1.47092,2.09245,1.36441,1.09031,0.277753,0.0369875,0.877377,-3.25164,-0.48949,-1.45115,-0.33219,-0.520689,1.38834,0.663049,-1.99796
0.345578,-0.731076,-0.606677,0.454411,0.689226,0.971479,1.80135,2.39142,0.962528,0.318747,0.819636,0.0149399,-0.158713,-1.21013,0.347323,-0.413767,-0.0929266,1.95263,0.672752,-0.772808
-0.765859,1.13727,0.115034,0.959512,0.834138,0.401751,0.337499,0.81263,0.532507,1.30866,1.31108,1.02266,-0.123485,0.373706,0.413601,-0.277274,0.532129,0.573916,1.66637,-0.0110612
0.458647,0.33499,-0.0055695,1.76104,0.798492,2.05097,1.07392,0.351914,0.527713,-0.071468,-0.24384,-0.452819,1.04595,0.196183,-0.321605,0.795622,2.02744,1.10682,-0.128057,0.367775
-2.28778,-2.75175,-2.0208,-0.472084,-0.349526,1.2891,-0.140443,0.661589,-0.00139648,-1.53885,-1.17917,-2.20262,-0.964169,-0.594517,-0.444362,-2.45829,-0.212064,0.52101,-1.51547,-1.18116
-0.293051,0.36998,-0.0908569,-0.0160582,-0.18477,0.177721,1.16232,0.385464,-0.0511496,1.00478,0.529996,0.5374,0.919541,-0.401432,0.0981365,-0.843322,-0.38815,-0.00923207,-0.285121,0.256879
-3.33491,-2.79166,-2.04087,1.19668,1.12467,-0.782231,-0.249041,-1.96173,-0.554731,-2.04036,-2.18201,-1.17902,-1.46327,-1.65171,-1.6375,-2.94339,-0.34308,-1.4534,-1.77981,-1.70104
-0.385481,-1.05642,-0.805808,-1.02113,-0.611106,-1.26092,-0.0245979,-0.0640994,0.577267,-1.7736,-0.877712,-0.29577,-1.43495,-1.08769,-0.728503,-0.478733,-0.75639,0.0239954,-1.10641,-1.64708
-1.79874,-2.00726,-1.88428,-0.857658,-2.14057,-1.02693,-0.191317,-0.480465,0.334716,0.916862,0.213062,0.401322,-0.663497,-0.314478,-0.667456,-1.22374,-1.84487,-0.82227,0.321931,-0.910925
-0.0434909,-1.20679,0.211887,-1.89279,-0.661158,-0.501574,1.37325,0.691905,1.9067,0.348662,0.924776,1.16509,-0.0356035,-0.789228,-1.40313,-0.305236,-0.623889,1.02064,1.209,-1.57467
-0.844088,-0.156226,-1.44983,-0.563978,-0.0533391,0.0304869,-0.106818,0.0804352,-0.951402,-0.890718,-0.167374,-0.518282,-0.546026,0.937016,-1.21904,-0.844476,-0.349042,-0.220257,-0.0930233,-0.119415
-2.09766,0.401539,-1.37561,-0.979287,-1.82945,-0.213625,0.400004,-1.17573,-1.12209,-0.395895,-1.21073,-0.170856,0.913507,0.291945,0.489965,-0.704515,-0.903168,-0.652309,-0.817493,0.712018
-0.175758,-0.093311,0.612338,0.861119,-1.09892,0.351846,-0.649208,0.736922,1.12093,-0.682903,-1.04311,-1.58214,-0.221964,-1.4796,0.218573,0.785365,-0.191737,0.0491847,-0.366789,-0.388202
-0.645818,-0.124923,-0.770698,1.66564,-0.361999,0.920206,0.0208145,-1.36769,0.530784,-0.0136201,0.393772,0.177908,1.46273,1.24879,-0.00949556,-0.848,0.554786,-0.0632713,0.896272,1.59264
0.578554,0.226654,0.668089,-0.748209,-0.875239,-1.05725,-0.514917,0.669025,-1.21644,-1.17806,-0.780683,-1.18052,-1.39028,-0.827742,-1.82552,0.261291,-0.626713,0.437421,-1.57992,-1.23134
1.73608,1.04748,1.00002,-1.55385,-0.239285,-0.155864,1.1913,1.27582,0.695552,0.750139,1.73478,0.280397,-0.0452021,-1.10103,-0.0280099,1.44772,-0.38717,1.80938,1.69726,0.0991709
-0.239337,-0.106897,1.68228,-1.20588,-0.702756,-0.448711,-0.0543015,1.36679,0.138574,0.232319,0.21223,1.30807,-1.47798,0.0967766,0.640335,0.697545,-0.284076,0.56734,0.954571,-0.546217
-0.117212,-0.732748,-0.182482,-0.766625,0.311504,-1.08017,-1.36847,-0.284207,-0.285399,-2.4091,-3.27123,-1.73737,3.89191,1.16674,2.90708,-0.00593237,-1.12699,-1.47724,-3.3165,3.60203
-0.374057,0.919141,0.0564258,-0.319019,-0.285176,-0.102561,-0.487214,-0.688724,0.775005,-0.254511,0.477202,0.48342,-0.00474277,1.26059,1.13534,0.514113,-0.502224,0.403537,0.324349,0.743669
0.786833,2.12193,-0.351099,-0.510685,0.932864,-0.578289,0.328748,1.41536,0.0572426,1.2146,1.89696,0.29731,-0.207543,0.62602,-0.685495,1.14139,-0.473119,1.2187,0.77009,-0.121839
-0.165686,-0.767247,0.114874,1.10756,-0.08652,-1.32029,-1.20115,0.144724,0.304423,0.624759,0.894996,2.22098,0.190984,-0.0580414,1.10551,0.019026,0.0420227,-0.301597,1.01715,-0.474998
0.478737,-0.514478,0.322946,0.751042,0.726491,0.342452,-1.85028,0.0531889,-1.05545,0.964142,0.932551,1.92868,-0.454417,-1.37302,-0.0629007,0.0264532,0.291883,-0.343396,1.7305,0.0761842
-0.14838,-0.306812,0.61758,-2.03459,-2.58876,-1.5557,-0.310357,-0.255087,-2.10801,0.497807,0.660704,-1.63624,-1.43825,-1.12416,-1.13668,0.244538,-2.75586,0.265391,-0.355267,-1.1448
2.41171,2.36593,2.76934,-1.01689,-1.12372,-1.19639,0.323304,0.135658,1.24968,0.132447,-0.0286768,0.496644,1.13767,1.22765,1.31184,1.61234,-1.59856,0.750685,0.198893,1.44912
-0.403797,-0.248834,-1.42582,-0.583405,-0.845676,-0.152264,-0.601551,-0.423594,-0.66324,-1.37883,-0.7253,-0.688476,0.0796493,-1.93731,-1.84176,-0.0850666,-0.597659,-0.924724,-1.25235,-0.931157
-0.373222,-0.638632,-0.668744,-0.11705,-0.23243,-1.06764,0.194109,1.36339,0.497708,1.19512,1.94117,1.502,0.23928,-0.196345,-0.336939,-0.403126,-0.351255,1.62009,2.22534,-1.026
0.0142106,-1.04617,-0.513335,0.816336,0.0433076,0.766383,1.39739,0.772236,1.73717,-0.417515,0.497593,0.203878,1.75604,1.12289,0.761349,-0.546851,0.346107,1.04154,-0.575053,0.812026
-1.72957,-0.571246,-0.450971,-0.878705,-0.054697,-0.384697,-1.08894,-0.233379,-0.300689,-0.712709,-1.47303,-0.862832,-0.808257,-0.666545,0.792253,-1.4243,-0.785912,-1.0557,-1.0797,-0.949202
-0.127448,0.405911,0.0510454,-0.833257,-1.04808,-0.0191765,-0.504747,-0.153847,1.21256,0.579185,-0.719659,0.353822,0.00615871,-0.758523,-0.310492,0.00979344,-0.490607,0.325291,-0.424184,-0.914291
1.83901,0.749449,1.36866,-0.726506,0.0145067,-1.24024,-1.37115,-0.293256,-0.730557,0.426261,-0.15003,-1.43134,-0.0538636,-0.692688,0.726015,1.13941,-0.0818003,-1.34054,-1.23679,-0.323512
-0.412806,0.18887,-0.645675,0.401267,0.562052,0.80911,-0.892821,-0.707953,-0.170268,-0.0517902,0.52743,-0.19993,-1.61599,-0.565181,-0.395,0.55796,1.0132,0.449087,0.17704,-0.0424858
-0.393835,-2.18267,0.265506,1.6131,1.02171,0.330897,-0.60736,0.531054,-0.258829,-0.654953,-0.313029,-0.334084,1.25652,0.82172,0.959461,-0.527903,0.413289,0.0471093,-0.962179,1.64669
-0.274082,-0.465658,-1.0905,-0.460936,0.78856,-0.196058,-1.05039,-0.544936,-0.96699,-1.03251,-0.0170194,-1.17251,-0.807975,0.492898,1.12728,-1.47581,-0.305854,-0.43946,-1.31183,-0.0789148
-2.73862,0.0497358,-0.393457,0.052898,-0.00387422,0.53575,-0.703942,-0.671357,-0.287076,-0.386274,-0.968878,-1.10187,0.651078,0.217125,0.567299,-1.22773,-0.125832,-0.598353,-0.304342,0.573411
1.22947,0.302975,1.51821,0.444614,-0.211686,-0.582888,1.67324,2.48021,0.995121,0.483437,-0.516389,1.16316,1.96715,1.02677,1.21092,1.03345,0.19583,1.0739,1.2306,1.40384
-0.0578939,0.269078,0.459779,0.197351,0.81702,0.15992,0.290494,0.0637677,0.21867,0.993627,2.1436,-0.146562,0.902164,0.3033,-0.68813,0.244596,0.0790076,0.0487517,1.2906,0.488872
1.4063,0.308257,-0.00695341,0.951504,0.125035,0.472775,0.0396805,0.489406,-0.0251121,1.5173,-0.162518,0.438631,-2.59491,-0.752753,-0.297657,1.3738,-0.170628,0.906891,1.24877,-1.27314
1.11422,1.79006,0.391851,1.08768,0.890365,0.336861,0.827931,1.55693,1.43873,1.21826,-0.347078,-0.188943,-0.934417,-0.82508,0.32679,2.0511,0.658596,2.3638,0.499576,-0.69416
0.140217,-0.262757,-0.130375,-0.20006,-1.39081,0.00082213,-0.317674,-0.787082,-0.617336,-1.24702,0.477479,-0.106492,1.27471,1.01355,0.995687,0.347292,-1.0754,-0.67404,-0.114947,1.28201
-0.525845,0.293534,0.604413,0.339366,0.0147553,-1.01284,-0.411042,0.515128,1.07317,-1.16159,-1.80143,0.551977,0.641202,-0.375436,1.70184,-0.133169,-0.601438,0.572731,-1.08511,0.43313
1.26201,0.882178,-0.995207,0.494601,-0.20797,-1.26624,0.407313,0.769735,1.97474,0.7751,0.965351,-0.437971,0.723792,0.245235,0.398359,-0.467128,0.251111,1.07016,1.24966,0.755179
0.592773,0.238362,-0.229118,0.660796,0.861832,1.03781,0.924375,-0.150873,0.784537,1.74157,1.47193,1.65984,-0.867029,-0.737381,-1.17086,0.297115,0.646619,0.873758,0.961953,-1.2009
-0.188963,0.867408,0.469468,1.21993,0.640917,1.40969,-1.2576,-0.0778833,-1.23332,0.0225023,0.585805,0.141626,-0.617414,0.543967,1.03331,-0.21258,1.24277,-1.04661,-0.0529997,0.199583
-1.12161,-1.36552,-0.216277,-0.775686,-1.78067,-1.78334,-0.191352,0.317279,-0.657263,-1.4192,-1.51817,-2.7604,-1.18515,-0.337718,-0.794621,-1.02956,-1.25378,0.103858,-1.97427,-1.08867
-0.147828,-1.15638,1.14918,0.891939,0.0555235,1.46125,0.0859618,0.030488,1.72437,0.175543,-0.334816,-0.79924,-0.601465,-0.685184,-1.9036,0.00438377,1.69947,1.84597,-0.481674,-0.990925
-0.366583,0.150784,-0.612217,-1.52828,-2.41254,-2.2245,0.380481,-0.663295,-0.338477,-2.35252,-1.91947,-1.63201,-0.660924,0.121488,0.118736,-0.952055,-1.8165,-0.685453,-2.20889,-0.492203
2.01842,1.56105,2.38458,0.358864,0.847031,1.31021,0.63343,0.274089,-0.719414,-0.654498,-0.645826,-1.29649,0.227983,1.16429,0.329896,1.69536,0.991207,0.253249,-0.0736561,1.19815
0.576881,0.367039,-0.0700862,-0.209361,-0.333603,-0.641579,0.499125,0.322621,0.08299,-0.637269,-0.0244177,-0.701052,-0.230622,-0.0526881,0.118534,0.883894,-0.127756,-0.0199881,-0.946511,0.826685
1.357,-0.547012,0.0114905,0.551146,0.753079,0.137036,-0.580414,0.185011,-1.08643,-1.67676,0.698094,-0.736527,0.473812,1.19486,-0.276042,0.207362,1.19152,-0.121704,-0.668308,1.60151
0.237391,-0.99322,-1.44822,-0.309527,-1.42698,-1.13208,-1.02775,0.118213,-0.393826,-1.21292,-0.931592,-1.188,0.541573,2.14779,0.710814,-0.820914,-0.452845,-0.763807,-0.703732,0.825847
0.0703019,-0.238405,0.676438,1.01027,-1.48827,1.50608,0.158527,-1.30353,0.372143,0.844327,-0.646079,-0.0894648,0.862842,-0.077825,-1.22713,0.133127,-0.150697,0.377099,0.375459,0.0373263
-0.6509,-0.506628,0.3342,-1.66472,-2.32983,-0.607929,0.29479,-0.491219,0.797662,0.716949,1.01532,0.893658,-0.822448,-0.073346,-0.714481,-0.318587,-1.60801,0.0566935,0.951956,-0.536124
-0.889399,-1.02802,-1.6913,-0.709629,0.453358,-1.18587,-0.492915,-1.71505,-1.22257,0.253633,-0.572524,0.92879,-1.84407,-1.20066,-1.16452,-0.969859,-0.747766,-0.857904,0.49228,-1.69558
0.338889,-0.704241,0.730903,-0.903686,-1.00667,-0.298425,-0.162078,-1.26103,-0.367159,0.75209,1.06967,-0.144942,-1.80905,-1.24493,-1.30721,-0.0542231,-1.59841,-1.28741,0.491586,-1.84882
0.632575,0.319781,0.978404,0.79569,0.736809,-0.0405337,0.0965059,1.10001,1.63817,0.344662,0.466789,1.00721,-0.5014,0.168129,0.527245,1.191,0.820545,0.91398,1.74361,0.43516
0.343242,0.0701472,-0.548153,-0.79885,-0.567894,0.819725,-0.727577,-0.792076,-1.38351,-0.481634,-0.406849,-0.737746,-0.356076,0.0224118,-0.194537,-0.714524,0.227617,-1.15885,-1.94501,-0.817483
0.74755,-0.101793,0.557292,-0.171839,-0.497626,0.474179,0.911875,0.875444,0.215007,-0.420431,0.810807,1.18892,-1.07726,-0.342771,-0.430171,-0.139296,0.23844,0.564099,0.36962,-1.06478
-0.333145,0.707207,0.176802,0.468193,-0.356597,-0.172567,-0.17082,-0.230832,-0.472101,-1.18864,-0.0948644,-1.0783,-0.32932,1.10962,0.521956,0.375355,-0.241336,-0.388489,-0.64866,0.302342
-0.432942,0.202275,0.20093,-0.230811,1.06216,-0.271836,-1.68561,-0.738158,-0.463352,-0.557335,-1.43041,-2.22821,0.608551,0.891691,0.334602,0.322564,0.674091,-0.669853,-1.7527,-0.121301
1.1206,-0.227817,0.528349,0.270368,-0.241928,-0.625811,0.00285112,1.58954,2.23391,-0.77323,-0.377589,0.387707,-0.909551,-0.271394,-1.50059,0.67567,-0.686117,1.19432,-0.473613,-1.16305
1.40083,-0.021531,0.634264,0.0598543,-0.552174,-1.95185,0.899667,1.24764,1.88573,0.356306,-0.146216,-0.10686,0.17491,1.22086,2.24921,0.592158,-1.09534,1.34116,0.297179,0.762497
0.519554,-0.227754,0.323935,-1.04978,-0.348674,0.0551994,-0.472434,-0.996368,-1.34399,-1.01243,0.622979,-1.48955,1.54585,-0.263959,1.08804,0.509267,-0.339918,-0.545213,-0.0130569,0.843146
0.755498,0.152913,0.605035,-0.372692,0.886391,-0.192861,-0.942875,0.40077,0.23481,-0.0537919,-0.393508,0.82049,-0.745438,-0.79719,0.399599,0.543144,1.18641,0.289854,0.412086,-0.112365
1.95602,0.835418,1.33883,-0.395519,0.702788,-0.197379,1.91021,1.60409,-0.12718,0.91194,2.27573,1.36251,-0.0312216,0.531167,1.28833,1.00167,-0.181005,0.577027,1.08846,0.21571
-0.290501,-0.57234,-0.0745751,0.0924006,-0.790914,-0.138365,1.38893,0.947207,0.00474457,0.146169,0.802056,-0.426924,-0.503869,-0.364833,-0.349556,-0.209015,-0.0456541,0.465608,0.0190865,-0.0652143
0.838799,-0.466794,-0.280889,-0.351774,-0.342689,0.130397,0.815374,0.0924284,-0.0160454,0.0882493,0.323906,0.0231607,-0.877182,-0.432087,-0.449429,-0.231878,-0.397558,0.0962309,-0.0537466,-0.0200345
1.24597,1.57175,0.623558,-0.477569,-0.146163,-0.0455264,-0.129127,-0.0610315,-0.85298,0.221884,-1.12858,-0.535332,1.36781,1.29441,1.78082,1.22683,-0.340158,-0.16583,-0.285408,2.00939
0.895552,1.16218,-0.309161,0.15934,-0.298558,-0.748419,1.69891,0.618881,1.67106,-0.20775,0.205413,-0.119888,0.351455,0.942462,2.43475,0.685482,0.201812,1.41942,0.0392398,0.963524
-0.352352,0.583488,0.580995,-1.94403,-1.32031,-2.11656,-0.407253,-0.565196,0.906314,-0.518577,-0.626109,-0.288192,-1.23705,0.0720043,-1.54021,-0.409717,-2.42071,-0.818422,-0.845931,-1.86153
0.155905,0.529975,1.12858,0.936632,1.76569,1.60795,1.31898,1.74498,1.17522,0.191244,1.6447,0.314714,-0.432392,1.47729,0.226036,1.33863,1.50421,1.52978,1.93932,0.450157
0.270619,0.0362054,-0.393266,0.694766,-0.0796041,-0.764715,0.744012,-0.33935,-0.0189613,-0.44398,-0.146175,-0.14968,-0.0251859,-1.8886,-0.807283,-0.287942,0.311201,1.33285,0.066569,-1.28108
-0.0868455,-0.445352,-0.542841,0.191074,-0.403158,0.934082,1.34258,2.24175,1.85663,-0.935397,-1.23467,-0.164029,-0.785333,-1.10243,-1.321,-0.117586,1.20086,2.58403,-0.2414,-1.10454
-0.423593,0.402467,-0.210732,0.436682,-2.01901,-0.921036,-0.0461119,-0.665885,-0.537283,0.306301,0.381693,-0.389086,-1.27149,-0.831659,0.400546,-0.303773,-0.744921,-0.120366,0.228927,-0.951169
-2.42861,-0.256852,-0.313357,-0.648721,0.0442221,-2.1679,-0.313173,-1.04344,-0.471752,-0.614303,0.132721,-1.44674,0.0261617,-0.13517,-1.60767,-0.768208,-0.529717,-1.0122,-1.25697,-0.284389
-1.47299,0.135968,1.16061,2.19514,2.39494,2.00479,0.487483,0.294306,0.615606,0.582427,0.0192456,0.863732,2.88618,1.65851,2.38711,1.08297,2.11229,0.773774,0.0953751,2.98403
-1.80603,-2.49284,-0.89804,-0.396292,-1.75897,-1.15247,-2.11262,-0.793318,-1.52073,-0.794672,-1.58817,-1.17422,-0.460325,0.373268,-0.665833,-2.0759,-1.44476,-2.18322,-1.62288,-0.185673
0.586744,-0.0174161,0.347632,-0.344855,-0.454565,-0.864026,-0.990923,-0.368987,0.49697,-1.05291,-0.658791,-1.40198,-0.0399876,0.0275054,0.330344,-0.0626834,-0.10363,-0.215657,-0.951649,0.211109
-0.911964,-0.682996,0.0522629,0.502595,-0.951835,0.79326,1.60437,1.14308,1.0657,-1.37771,-1.35858,-0.666653,-0.868472,-1.68874,0.419411,-0.223982,0.681655,0.71097,-1.09307,-0.81557
0.0538374,0.183223,0.0641828,0.904516,0.748015,0.12492,0.792174,0.55043,1.07234,0.483347,1.02334,-0.618631,-1.4217,-1.68126,-1.18086,0.158,0.634762,0.322281,0.514972,-0.533258
0.19121,1.32186,-0.239496,0.494608,2.75745,0.905456,-0.71525,-1.59207,-1.85641,-1.02945,0.383156,-0.492433,-0.439432,-0.667926,-0.49494,0.432256,0.560774,-1.21715,0.0530416,-0.441083
-0.425722,-2.18195,-0.890831,0.244503,0.178225,-0.1418,-0.291698,-1.01448,1.06214,0.643728,0.144554,0.372819,1.02308,0.795391,0.621022,-1.60623,-0.108951,-0.0111283,-0.650493,-0.256966
0.954147,0.114792,1.339,0.543921,1.76205,1.17268,0.192359,-0.203269,0.561421,1.82468,0.752606,1.67018,-0.314202,0.658932,0.924321,1.15361,1.74654,0.928708,1.11684,0.666367
-1.15639,-1.20588,-1.57677,-0.867073,-1.39453,-1.7815,-0.729401,-1.58572,0.331242,0.896621,-0.331454,0.45856,-0.699158,-0.199288,-0.0892259,-0.579752,-0.722567,-0.945078,-0.101197,0.147837
-0.682526,-1.63716,-1.29659,0.453664,-0.792985,-0.0407643,-0.738978,-0.0288828,-0.913407,0.771635,0.057112,-0.820291,-0.43878,-1.83399,-1.8423,-1.62945,-0.101459,-0.476315,0.500642,-1.30415
1.38106,0.0654027,0.905895,-0.380667,-0.531036,-1.22589,0.684778,1.4977,0.174027,0.498639,0.0985699,0.396498,-0.949702,0.261276,0.577614,1.73531,-0.875192,0.747407,0.534473,-0.0577994
1.20405,0.158894,1.74392,-1.31945,0.281834,-1.13416,0.5651,1.46905,0.0628935,1.02575,1.13919,0.731559,-1.83917,-0.947526,-2.00514,1.22542,-1.49048,1.05538,1.24974,-1.04764
-2.2948,-1.06746,-1.27472,-2.19764,-1.67986,-0.13167,-1.2203,-1.55011,-1.34298,0.862254,-2.01668,-0.687796,-2.00307,-1.31552,-0.909642,-1.28989,-1.04016,-1.43506,-1.74958,-1.17508
-1.63875,-1.78442,-1.718,-1.13501,-0.645617,-0.452194,-0.804916,-2.57494,-2.37641,-1.93333,-1.12025,-1.81799,-0.0143665,-0.931099,-0.135669,-1.46724,-1.41347,-2.38115,-1.99486,-0.459906
0.81591,1.15003,0.377323,0.740304,-0.337048,-0.0384526,0.457166,-0.516763,-0.14976,0.0339965,1.28748,1.41992,-0.447797,0.340667,1.21285,1.24683,0.723491,0.757363,1.34009,0.562774
1.11086,-0.343077,1.14768,-0.60185,-1.14579,0.636529,0.408472,1.09057,0.707367,0.704269,0.614181,1.38491,-0.348772,-2.33001,-0.231779,0.397332,-0.222373,0.664569,0.917843,-1.15543
0.296264,0.0677826,-0.0592518,0.055532,0.283229,1.33425,-0.0295639,0.916302,-0.613043,0.436135,0.653154,-0.0932058,-0.0309125,-0.0276243,-0.388435,0.894909,1.2131,-0.105615,0.296758,0.151372
0.47881,0.0380467,0.425021,-0.452829,-1.48992,-1.61027,0.274164,-0.669467,-0.587653,0.320438,0.0562949,0.386866,0.404831,0.683365,0.215435,0.616214,-1.10061,-0.560213,-0.037856,0.383741
0.634891,0.6962,-1.00464,1.09412,1.11393,3.01637,-0.680915,-0.971218,-0.481271,-0.470445,0.0312542,-0.0363553,0.825091,0.584964,-0.413958,0.245888,2.10917,0.0733709,-0.0747528,-0.314832
1.19831,-0.188639,0.0829228,-0.449755,0.226722,-0.00723338,0.927184,-1.23393,-1.769,1.00067,-0.346949,0.392279,0.0152705,0.727971,-0.647177,0.874158,0.0103243,-0.663831,0.169389,-0.0818527
-0.174992,-0.311989,-1.39973,-1.27377,-0.958836,-1.56096,2.05461,1.79107,3.27483,0.258934,0.536142,1.60878,-0.272116,0.111395,-0.855106,-1.38659,-1.16418,2.02182,0.845572,-1.246
-0.326619,-1.15933,-1.77202,-0.465107,-1.48446,-0.901516,-1.42458,-1.54531,-1.42707,-1.38152,-1.63541,-1.42914,0.788266,0.429706,0.50986,-1.54316,-0.880444,-1.96907,-1.25039,0.767833
